时间,电压(V),电流(A),D+(V),D-(V),时间文本,总功耗(W)
1900-01-01 16:53:55,8.94,1.44,0.85,3.48,16:53:55,12.873599999999998
1900-01-01 16:53:56,8.94,1.44,0.85,3.48,16:53:56,12.873599999999998
1900-01-01 16:53:57,8.94,1.44,0.85,3.49,16:53:57,12.873599999999998
1900-01-01 16:53:58,8.95,1.44,0.85,3.48,16:53:58,12.887999999999998
1900-01-01 16:53:59,8.95,1.44,0.85,3.48,16:53:59,12.887999999999998
1900-01-01 16:54:00,8.95,1.44,0.85,3.49,16:54:00,12.887999999999998
1900-01-01 16:54:01,8.95,1.44,0.85,3.48,16:54:01,12.887999999999998
1900-01-01 16:54:02,8.94,1.44,0.85,3.48,16:54:02,12.873599999999998
1900-01-01 16:54:03,8.94,1.44,0.85,3.48,16:54:03,12.873599999999998
1900-01-01 16:54:04,8.95,1.44,0.84,3.48,16:54:04,12.887999999999998
1900-01-01 16:54:05,8.95,1.44,0.85,3.48,16:54:05,12.887999999999998
1900-01-01 16:54:06,8.95,1.44,0.85,3.48,16:54:06,12.887999999999998
1900-01-01 16:54:07,8.94,1.44,0.85,3.48,16:54:07,12.873599999999998
1900-01-01 16:54:08,8.94,1.44,0.85,3.49,16:54:08,12.873599999999998
1900-01-01 16:54:09,8.94,1.44,0.85,3.49,16:54:09,12.873599999999998
1900-01-01 16:54:10,8.94,1.44,0.85,3.48,16:54:10,12.873599999999998
1900-01-01 16:54:11,8.94,1.44,0.85,3.49,16:54:11,12.873599999999998
1900-01-01 16:54:12,8.94,1.44,0.85,3.49,16:54:12,12.873599999999998
1900-01-01 16:54:13,8.95,1.44,0.85,3.48,16:54:13,12.887999999999998
1900-01-01 16:54:14,8.95,1.44,0.85,3.48,16:54:14,12.887999999999998
1900-01-01 16:54:15,8.95,1.44,0.85,3.48,16:54:15,12.887999999999998
1900-01-01 16:54:16,8.95,1.44,0.85,3.49,16:54:16,12.887999999999998
1900-01-01 16:54:17,8.95,1.44,0.85,3.48,16:54:17,12.887999999999998
1900-01-01 16:54:18,8.95,1.43,0.85,3.49,16:54:18,12.798499999999999
1900-01-01 16:54:19,8.95,1.44,0.85,3.48,16:54:19,12.887999999999998
1900-01-01 16:54:20,8.95,1.44,0.85,3.49,16:54:20,12.887999999999998
1900-01-01 16:54:21,8.95,1.44,0.85,3.49,16:54:21,12.887999999999998
1900-01-01 16:54:22,8.95,1.44,0.85,3.49,16:54:22,12.887999999999998
1900-01-01 16:54:23,8.94,1.44,0.85,3.49,16:54:23,12.873599999999998
1900-01-01 16:54:24,8.94,1.44,0.85,3.49,16:54:24,12.873599999999998
1900-01-01 16:54:25,8.95,1.44,0.85,3.49,16:54:25,12.887999999999998
1900-01-01 16:54:26,8.94,1.44,0.85,3.48,16:54:26,12.873599999999998
1900-01-01 16:54:27,8.95,1.44,0.85,3.48,16:54:27,12.887999999999998
1900-01-01 16:54:28,8.95,1.44,0.85,3.48,16:54:28,12.887999999999998
1900-01-01 16:54:29,8.95,1.44,0.85,3.48,16:54:29,12.887999999999998
1900-01-01 16:54:30,8.95,1.44,0.84,3.48,16:54:30,12.887999999999998
1900-01-01 16:54:31,8.95,1.44,0.85,3.49,16:54:31,12.887999999999998
1900-01-01 16:54:32,8.95,1.44,0.85,3.49,16:54:32,12.887999999999998
1900-01-01 16:54:33,8.95,1.44,0.85,3.48,16:54:33,12.887999999999998
1900-01-01 16:54:34,8.95,1.44,0.85,3.48,16:54:34,12.887999999999998
1900-01-01 16:54:35,8.94,1.44,0.85,3.48,16:54:35,12.873599999999998
1900-01-01 16:54:36,8.95,1.44,0.85,3.48,16:54:36,12.887999999999998
1900-01-01 16:54:37,8.95,1.44,0.84,3.49,16:54:37,12.887999999999998
1900-01-01 16:54:38,8.94,1.44,0.85,3.49,16:54:38,12.873599999999998
1900-01-01 16:54:39,8.95,1.44,0.85,3.48,16:54:39,12.887999999999998
1900-01-01 16:54:40,8.95,1.44,0.84,3.49,16:54:40,12.887999999999998
1900-01-01 16:54:41,8.95,1.44,0.84,3.49,16:54:41,12.887999999999998
1900-01-01 16:54:42,8.94,1.44,0.84,3.48,16:54:42,12.873599999999998
1900-01-01 16:54:43,8.95,1.44,0.84,3.49,16:54:43,12.887999999999998
1900-01-01 16:54:44,8.95,1.44,0.85,3.48,16:54:44,12.887999999999998
1900-01-01 16:54:45,8.95,1.44,0.85,3.49,16:54:45,12.887999999999998
1900-01-01 16:54:46,8.95,1.44,0.85,3.48,16:54:46,12.887999999999998
1900-01-01 16:54:47,8.95,1.44,0.84,3.48,16:54:47,12.887999999999998
1900-01-01 16:54:48,8.94,1.44,0.85,3.48,16:54:48,12.873599999999998
1900-01-01 16:54:49,8.95,1.44,0.85,3.48,16:54:49,12.887999999999998
1900-01-01 16:54:50,8.95,1.44,0.85,3.49,16:54:50,12.887999999999998
1900-01-01 16:54:51,8.95,1.44,0.85,3.48,16:54:51,12.887999999999998
1900-01-01 16:54:52,8.95,1.44,0.85,3.49,16:54:52,12.887999999999998
1900-01-01 16:54:53,8.95,1.44,0.84,3.48,16:54:53,12.887999999999998
1900-01-01 16:54:54,8.96,1.44,0.85,3.48,16:54:54,12.9024
1900-01-01 16:54:55,8.95,1.44,0.85,3.49,16:54:55,12.887999999999998
1900-01-01 16:54:56,8.95,1.44,0.84,3.49,16:54:56,12.887999999999998
1900-01-01 16:54:57,8.95,1.44,0.85,3.48,16:54:57,12.887999999999998
1900-01-01 16:54:58,8.94,1.44,0.85,3.48,16:54:58,12.873599999999998
1900-01-01 16:54:59,8.96,1.44,0.85,3.49,16:54:59,12.9024
1900-01-01 16:55:00,8.96,1.44,0.85,3.49,16:55:00,12.9024
1900-01-01 16:55:01,8.95,1.43,0.85,3.49,16:55:01,12.798499999999999
1900-01-01 16:55:02,8.95,1.44,0.85,3.49,16:55:02,12.887999999999998
1900-01-01 16:55:03,8.95,1.44,0.85,3.49,16:55:03,12.887999999999998
1900-01-01 16:55:04,8.96,1.44,0.85,3.49,16:55:04,12.9024
1900-01-01 16:55:05,8.95,1.44,0.85,3.48,16:55:05,12.887999999999998
1900-01-01 16:55:06,8.95,1.44,0.85,3.49,16:55:06,12.887999999999998
1900-01-01 16:55:07,8.95,1.44,0.85,3.48,16:55:07,12.887999999999998
1900-01-01 16:55:08,8.95,1.44,0.85,3.49,16:55:08,12.887999999999998
1900-01-01 16:55:09,8.96,1.44,0.85,3.49,16:55:09,12.9024
1900-01-01 16:55:10,8.94,1.44,0.85,3.48,16:55:10,12.873599999999998
1900-01-01 16:55:11,8.95,1.65,0.87,3.51,16:55:11,14.767499999999998
1900-01-01 16:55:12,8.94,1.92,0.89,3.52,16:55:12,17.1648
1900-01-01 16:55:13,8.94,1.92,0.89,3.53,16:55:13,17.1648
1900-01-01 16:55:14,8.94,1.92,0.89,3.53,16:55:14,17.1648
1900-01-01 16:55:15,8.94,1.92,0.89,3.54,16:55:15,17.1648
1900-01-01 16:55:16,8.96,1.92,0.89,3.53,16:55:16,17.203200000000002
1900-01-01 16:55:17,8.95,1.92,0.89,3.52,16:55:17,17.183999999999997
1900-01-01 16:55:18,8.95,1.91,0.89,3.53,16:55:18,17.094499999999996
1900-01-01 16:55:19,8.95,1.92,0.9,3.53,16:55:19,17.183999999999997
1900-01-01 16:55:20,8.95,1.92,0.9,3.53,16:55:20,17.183999999999997
1900-01-01 16:55:21,8.95,1.92,0.9,3.53,16:55:21,17.183999999999997
1900-01-01 16:55:22,8.95,1.92,0.89,3.53,16:55:22,17.183999999999997
1900-01-01 16:55:23,8.96,1.91,0.89,3.53,16:55:23,17.1136
1900-01-01 16:55:24,8.95,1.92,0.89,3.52,16:55:24,17.183999999999997
1900-01-01 16:55:25,8.95,1.92,0.9,3.53,16:55:25,17.183999999999997
1900-01-01 16:55:26,8.95,1.91,0.89,3.52,16:55:26,17.094499999999996
1900-01-01 16:55:27,8.95,1.92,0.9,3.52,16:55:27,17.183999999999997
1900-01-01 16:55:28,8.95,1.92,0.89,3.52,16:55:28,17.183999999999997
1900-01-01 16:55:29,8.94,1.92,0.89,3.53,16:55:29,17.1648
1900-01-01 16:55:30,8.94,1.92,0.89,3.53,16:55:30,17.1648
1900-01-01 16:55:31,8.95,1.91,0.89,3.52,16:55:31,17.094499999999996
1900-01-01 16:55:32,8.95,1.92,0.89,3.53,16:55:32,17.183999999999997
1900-01-01 16:55:33,8.95,1.92,0.89,3.52,16:55:33,17.183999999999997
1900-01-01 16:55:34,8.95,1.92,0.89,3.52,16:55:34,17.183999999999997
1900-01-01 16:55:35,8.95,1.91,0.9,3.53,16:55:35,17.094499999999996
1900-01-01 16:55:36,8.95,1.92,0.89,3.53,16:55:36,17.183999999999997
1900-01-01 16:55:37,8.95,1.91,0.89,3.53,16:55:37,17.094499999999996
1900-01-01 16:55:38,8.95,1.92,0.89,3.53,16:55:38,17.183999999999997
1900-01-01 16:55:39,8.94,1.91,0.89,3.53,16:55:39,17.0754
1900-01-01 16:55:40,8.95,1.91,0.89,3.53,16:55:40,17.094499999999996
1900-01-01 16:55:41,8.96,1.92,0.89,3.53,16:55:41,17.203200000000002
1900-01-01 16:55:42,8.95,1.92,0.89,3.53,16:55:42,17.183999999999997
1900-01-01 16:55:43,8.94,1.92,0.89,3.52,16:55:43,17.1648
1900-01-01 16:55:44,8.96,1.91,0.89,3.54,16:55:44,17.1136
1900-01-01 16:55:45,8.95,1.92,0.9,3.52,16:55:45,17.183999999999997
1900-01-01 16:55:46,8.95,1.91,0.89,3.52,16:55:46,17.094499999999996
1900-01-01 16:55:47,8.95,1.92,0.9,3.52,16:55:47,17.183999999999997
1900-01-01 16:55:48,8.95,1.92,0.89,3.53,16:55:48,17.183999999999997
1900-01-01 16:55:49,8.95,1.92,0.89,3.53,16:55:49,17.183999999999997
1900-01-01 16:55:50,8.94,1.92,0.89,3.53,16:55:50,17.1648
1900-01-01 16:55:51,8.95,1.92,0.89,3.53,16:55:51,17.183999999999997
1900-01-01 16:55:52,8.95,1.92,0.89,3.53,16:55:52,17.183999999999997
1900-01-01 16:55:53,8.95,1.92,0.89,3.53,16:55:53,17.183999999999997
1900-01-01 16:55:54,8.96,1.91,0.89,3.52,16:55:54,17.1136
1900-01-01 16:55:55,8.94,1.92,0.89,3.52,16:55:55,17.1648
1900-01-01 16:55:56,8.96,1.92,0.89,3.53,16:55:56,17.203200000000002
1900-01-01 16:55:57,8.94,1.92,0.89,3.54,16:55:57,17.1648
1900-01-01 16:55:58,8.96,1.92,0.89,3.52,16:55:58,17.203200000000002
1900-01-01 16:55:59,8.94,1.92,0.89,3.53,16:55:59,17.1648
1900-01-01 16:56:00,8.95,1.92,0.89,3.53,16:56:00,17.183999999999997
1900-01-01 16:56:01,8.94,1.92,0.89,3.54,16:56:01,17.1648
1900-01-01 16:56:02,8.95,1.92,0.89,3.53,16:56:02,17.183999999999997
1900-01-01 16:56:03,8.95,1.92,0.89,3.53,16:56:03,17.183999999999997
1900-01-01 16:56:04,8.94,1.92,0.89,3.52,16:56:04,17.1648
1900-01-01 16:56:05,8.94,1.92,0.9,3.52,16:56:05,17.1648
1900-01-01 16:56:06,8.94,1.92,0.89,3.52,16:56:06,17.1648
1900-01-01 16:56:07,8.94,1.92,0.89,3.53,16:56:07,17.1648
1900-01-01 16:56:08,8.95,1.92,0.89,3.53,16:56:08,17.183999999999997
1900-01-01 16:56:09,8.95,1.92,0.9,3.53,16:56:09,17.183999999999997
1900-01-01 16:56:10,8.95,1.92,0.89,3.52,16:56:10,17.183999999999997
1900-01-01 16:56:11,8.95,1.92,0.89,3.53,16:56:11,17.183999999999997
1900-01-01 16:56:12,8.95,1.92,0.89,3.53,16:56:12,17.183999999999997
1900-01-01 16:56:13,8.95,1.92,0.89,3.53,16:56:13,17.183999999999997
1900-01-01 16:56:14,8.96,1.92,0.89,3.53,16:56:14,17.203200000000002
1900-01-01 16:56:15,8.94,1.92,0.89,3.53,16:56:15,17.1648
1900-01-01 16:56:16,8.95,1.91,0.89,3.53,16:56:16,17.094499999999996
1900-01-01 16:56:17,8.94,1.92,0.89,3.52,16:56:17,17.1648
1900-01-01 16:56:18,8.95,1.92,0.89,3.52,16:56:18,17.183999999999997
1900-01-01 16:56:19,8.95,1.92,0.89,3.53,16:56:19,17.183999999999997
1900-01-01 16:56:20,8.96,1.91,0.89,3.52,16:56:20,17.1136
1900-01-01 16:56:21,8.94,1.92,0.89,3.53,16:56:21,17.1648
1900-01-01 16:56:22,8.95,1.92,0.89,3.53,16:56:22,17.183999999999997
1900-01-01 16:56:23,8.93,1.92,0.89,3.53,16:56:23,17.145599999999998
1900-01-01 16:56:24,8.95,1.91,0.9,3.53,16:56:24,17.094499999999996
1900-01-01 16:56:25,8.95,1.91,0.9,3.52,16:56:25,17.094499999999996
1900-01-01 16:56:26,8.96,1.92,0.89,3.53,16:56:26,17.203200000000002
1900-01-01 16:56:27,8.95,1.92,0.9,3.53,16:56:27,17.183999999999997
1900-01-01 16:56:28,8.95,1.93,0.9,3.53,16:56:28,17.2735
1900-01-01 16:56:29,8.95,1.92,0.89,3.53,16:56:29,17.183999999999997
1900-01-01 16:56:30,8.94,1.92,0.89,3.52,16:56:30,17.1648
1900-01-01 16:56:31,8.94,1.91,0.9,3.52,16:56:31,17.0754
1900-01-01 16:56:32,8.94,1.91,0.89,3.53,16:56:32,17.0754
1900-01-01 16:56:33,8.94,1.92,0.89,3.53,16:56:33,17.1648
1900-01-01 16:56:34,8.95,1.92,0.89,3.53,16:56:34,17.183999999999997
1900-01-01 16:56:35,8.95,1.92,0.89,3.53,16:56:35,17.183999999999997
1900-01-01 16:56:36,8.95,1.92,0.89,3.53,16:56:36,17.183999999999997
1900-01-01 16:56:37,8.93,1.92,0.89,3.53,16:56:37,17.145599999999998
1900-01-01 16:56:38,8.95,1.91,0.89,3.53,16:56:38,17.094499999999996
1900-01-01 16:56:39,8.94,1.92,0.89,3.54,16:56:39,17.1648
1900-01-01 16:56:40,8.94,1.92,0.89,3.53,16:56:40,17.1648
1900-01-01 16:56:41,8.94,1.91,0.9,3.53,16:56:41,17.0754
1900-01-01 16:56:42,8.94,1.92,0.9,3.52,16:56:42,17.1648
1900-01-01 16:56:43,8.93,1.92,0.89,3.53,16:56:43,17.145599999999998
1900-01-01 16:56:44,8.94,1.92,0.89,3.53,16:56:44,17.1648
1900-01-01 16:56:45,8.95,1.92,0.9,3.52,16:56:45,17.183999999999997
1900-01-01 16:56:46,8.94,1.91,0.89,3.53,16:56:46,17.0754
1900-01-01 16:56:47,8.95,1.91,0.89,3.54,16:56:47,17.094499999999996
1900-01-01 16:56:48,8.95,1.91,0.9,3.53,16:56:48,17.094499999999996
1900-01-01 16:56:49,8.95,1.91,0.89,3.53,16:56:49,17.094499999999996
1900-01-01 16:56:50,8.95,1.92,0.9,3.53,16:56:50,17.183999999999997
1900-01-01 16:56:51,8.95,1.92,0.89,3.53,16:56:51,17.183999999999997
1900-01-01 16:56:52,8.94,1.91,0.89,3.52,16:56:52,17.0754
1900-01-01 16:56:53,8.95,1.92,0.88,3.54,16:56:53,17.183999999999997
1900-01-01 16:56:54,8.94,1.92,0.9,3.52,16:56:54,17.1648
1900-01-01 16:56:55,8.95,1.92,0.89,3.54,16:56:55,17.183999999999997
1900-01-01 16:56:56,8.95,1.92,0.89,3.53,16:56:56,17.183999999999997
1900-01-01 16:56:57,8.95,1.92,0.89,3.54,16:56:57,17.183999999999997
1900-01-01 16:56:58,8.95,1.91,0.89,3.53,16:56:58,17.094499999999996
1900-01-01 16:56:59,8.95,1.92,0.89,3.52,16:56:59,17.183999999999997
1900-01-01 16:57:00,8.95,1.92,0.89,3.53,16:57:00,17.183999999999997
1900-01-01 16:57:01,8.94,1.91,0.89,3.52,16:57:01,17.0754
1900-01-01 16:57:02,8.95,1.92,0.89,3.54,16:57:02,17.183999999999997
1900-01-01 16:57:03,8.94,1.91,0.89,3.53,16:57:03,17.0754
1900-01-01 16:57:04,8.95,1.92,0.89,3.53,16:57:04,17.183999999999997
1900-01-01 16:57:05,8.95,1.92,0.89,3.54,16:57:05,17.183999999999997
1900-01-01 16:57:06,8.94,1.92,0.89,3.53,16:57:06,17.1648
1900-01-01 16:57:07,8.94,1.92,0.89,3.53,16:57:07,17.1648
1900-01-01 16:57:08,8.95,1.92,0.9,3.52,16:57:08,17.183999999999997
1900-01-01 16:57:09,8.94,1.92,0.89,3.53,16:57:09,17.1648
1900-01-01 16:57:10,8.94,1.91,0.89,3.52,16:57:10,17.0754
1900-01-01 16:57:11,8.95,1.92,0.89,3.52,16:57:11,17.183999999999997
1900-01-01 16:57:12,8.95,1.92,0.89,3.52,16:57:12,17.183999999999997
1900-01-01 16:57:13,8.95,1.92,0.89,3.53,16:57:13,17.183999999999997
1900-01-01 16:57:14,8.94,1.92,0.89,3.53,16:57:14,17.1648
1900-01-01 16:57:15,8.95,1.92,0.89,3.53,16:57:15,17.183999999999997
1900-01-01 16:57:16,8.94,1.92,0.89,3.52,16:57:16,17.1648
1900-01-01 16:57:17,8.95,1.92,0.89,3.53,16:57:17,17.183999999999997
1900-01-01 16:57:18,8.94,1.92,0.88,3.53,16:57:18,17.1648
1900-01-01 16:57:19,8.95,1.92,0.9,3.52,16:57:19,17.183999999999997
1900-01-01 16:57:20,8.96,1.91,0.89,3.53,16:57:20,17.1136
1900-01-01 16:57:21,8.94,1.92,0.89,3.53,16:57:21,17.1648
1900-01-01 16:57:22,8.94,1.92,0.89,3.52,16:57:22,17.1648
1900-01-01 16:57:23,8.95,1.92,0.89,3.53,16:57:23,17.183999999999997
1900-01-01 16:57:24,8.94,1.92,0.89,3.53,16:57:24,17.1648
1900-01-01 16:57:25,8.94,1.92,0.88,3.53,16:57:25,17.1648
1900-01-01 16:57:26,8.95,1.91,0.9,3.52,16:57:26,17.094499999999996
1900-01-01 16:57:27,8.95,1.92,0.89,3.53,16:57:27,17.183999999999997
1900-01-01 16:57:28,8.95,1.92,0.89,3.53,16:57:28,17.183999999999997
1900-01-01 16:57:29,8.94,1.92,0.89,3.54,16:57:29,17.1648
1900-01-01 16:57:30,8.95,1.92,0.89,3.53,16:57:30,17.183999999999997
1900-01-01 16:57:31,8.95,1.92,0.89,3.53,16:57:31,17.183999999999997
1900-01-01 16:57:32,8.94,1.92,0.89,3.53,16:57:32,17.1648
1900-01-01 16:57:33,8.95,1.92,0.89,3.53,16:57:33,17.183999999999997
1900-01-01 16:57:34,8.95,1.92,0.9,3.52,16:57:34,17.183999999999997
1900-01-01 16:57:35,8.95,1.91,0.89,3.52,16:57:35,17.094499999999996
1900-01-01 16:57:36,8.95,1.92,0.89,3.52,16:57:36,17.183999999999997
1900-01-01 16:57:37,8.95,1.92,0.89,3.53,16:57:37,17.183999999999997
1900-01-01 16:57:38,8.94,1.92,0.89,3.53,16:57:38,17.1648
1900-01-01 16:57:39,8.95,1.92,0.89,3.53,16:57:39,17.183999999999997
1900-01-01 16:57:40,8.95,1.92,0.89,3.53,16:57:40,17.183999999999997
1900-01-01 16:57:41,8.95,1.92,0.89,3.53,16:57:41,17.183999999999997
1900-01-01 16:57:42,8.96,1.92,0.9,3.52,16:57:42,17.203200000000002
1900-01-01 16:57:43,8.95,1.92,0.89,3.52,16:57:43,17.183999999999997
1900-01-01 16:57:44,8.94,1.92,0.9,3.52,16:57:44,17.1648
1900-01-01 16:57:45,8.96,1.92,0.9,3.52,16:57:45,17.203200000000002
1900-01-01 16:57:46,8.95,1.92,0.9,3.53,16:57:46,17.183999999999997
1900-01-01 16:57:47,8.95,1.92,0.89,3.53,16:57:47,17.183999999999997
1900-01-01 16:57:48,8.95,1.92,0.89,3.53,16:57:48,17.183999999999997
1900-01-01 16:57:49,8.94,1.92,0.89,3.52,16:57:49,17.1648
1900-01-01 16:57:50,8.95,1.92,0.89,3.54,16:57:50,17.183999999999997
1900-01-01 16:57:51,8.95,1.92,0.89,3.53,16:57:51,17.183999999999997
1900-01-01 16:57:52,8.96,1.92,0.89,3.53,16:57:52,17.203200000000002
1900-01-01 16:57:53,8.95,1.92,0.89,3.53,16:57:53,17.183999999999997
1900-01-01 16:57:54,8.95,1.92,0.89,3.52,16:57:54,17.183999999999997
1900-01-01 16:57:55,8.95,1.92,0.89,3.53,16:57:55,17.183999999999997
1900-01-01 16:57:56,8.95,1.92,0.9,3.52,16:57:56,17.183999999999997
1900-01-01 16:57:57,8.94,1.92,0.89,3.53,16:57:57,17.1648
1900-01-01 16:57:58,8.95,1.92,0.89,3.54,16:57:58,17.183999999999997
1900-01-01 16:57:59,8.95,1.92,0.9,3.53,16:57:59,17.183999999999997
1900-01-01 16:58:00,8.95,1.92,0.89,3.53,16:58:00,17.183999999999997
1900-01-01 16:58:01,8.95,1.92,0.9,3.53,16:58:01,17.183999999999997
1900-01-01 16:58:02,8.95,1.92,0.89,3.53,16:58:02,17.183999999999997
1900-01-01 16:58:03,8.94,1.91,0.89,3.54,16:58:03,17.0754
1900-01-01 16:58:04,8.95,1.92,0.89,3.53,16:58:04,17.183999999999997
1900-01-01 16:58:05,8.96,1.92,0.89,3.53,16:58:05,17.203200000000002
1900-01-01 16:58:06,8.95,1.92,0.89,3.52,16:58:06,17.183999999999997
1900-01-01 16:58:07,8.95,0.49,0.76,3.39,16:58:07,4.3854999999999995
1900-01-01 16:58:08,8.95,1.44,0.85,3.49,16:58:08,12.887999999999998
1900-01-01 16:58:09,8.95,1.44,0.85,3.49,16:58:09,12.887999999999998
1900-01-01 16:58:10,8.95,1.44,0.85,3.49,16:58:10,12.887999999999998
1900-01-01 16:58:11,8.95,1.44,0.85,3.49,16:58:11,12.887999999999998
1900-01-01 16:58:12,8.95,1.44,0.85,3.48,16:58:12,12.887999999999998
1900-01-01 16:58:13,8.94,1.44,0.85,3.49,16:58:13,12.873599999999998
1900-01-01 16:58:14,8.95,1.44,0.85,3.49,16:58:14,12.887999999999998
1900-01-01 16:58:15,8.94,1.44,0.85,3.49,16:58:15,12.873599999999998
1900-01-01 16:58:16,8.95,1.44,0.85,3.49,16:58:16,12.887999999999998
1900-01-01 16:58:17,8.94,1.45,0.85,3.48,16:58:17,12.963
1900-01-01 16:58:18,8.95,1.44,0.85,3.49,16:58:18,12.887999999999998
1900-01-01 16:58:19,8.95,1.44,0.85,3.49,16:58:19,12.887999999999998
1900-01-01 16:58:20,8.94,1.44,0.84,3.49,16:58:20,12.873599999999998
1900-01-01 16:58:21,8.95,1.44,0.85,3.49,16:58:21,12.887999999999998
1900-01-01 16:58:22,8.95,1.44,0.85,3.49,16:58:22,12.887999999999998
1900-01-01 16:58:23,8.95,1.44,0.85,3.48,16:58:23,12.887999999999998
1900-01-01 16:58:24,8.95,1.44,0.85,3.48,16:58:24,12.887999999999998
1900-01-01 16:58:25,8.94,1.44,0.85,3.49,16:58:25,12.873599999999998
1900-01-01 16:58:26,8.95,1.44,0.85,3.48,16:58:26,12.887999999999998
1900-01-01 16:58:27,8.95,1.44,0.85,3.49,16:58:27,12.887999999999998
1900-01-01 16:58:28,8.95,1.44,0.84,3.49,16:58:28,12.887999999999998
1900-01-01 16:58:29,8.95,1.44,0.85,3.48,16:58:29,12.887999999999998
1900-01-01 16:58:30,8.95,1.44,0.84,3.49,16:58:30,12.887999999999998
1900-01-01 16:58:31,8.94,1.44,0.85,3.48,16:58:31,12.873599999999998
1900-01-01 16:58:32,8.96,1.44,0.85,3.49,16:58:32,12.9024
1900-01-01 16:58:33,8.94,1.44,0.85,3.49,16:58:33,12.873599999999998
1900-01-01 16:58:34,8.95,1.44,0.85,3.48,16:58:34,12.887999999999998
1900-01-01 16:58:35,8.95,1.44,0.85,3.48,16:58:35,12.887999999999998
1900-01-01 16:58:36,8.95,1.44,0.85,3.48,16:58:36,12.887999999999998
1900-01-01 16:58:37,8.94,1.44,0.85,3.49,16:58:37,12.873599999999998
1900-01-01 16:58:38,8.94,1.44,0.85,3.49,16:58:38,12.873599999999998
1900-01-01 16:58:39,8.95,1.44,0.85,3.49,16:58:39,12.887999999999998
1900-01-01 16:58:40,8.94,1.44,0.85,3.48,16:58:40,12.873599999999998
1900-01-01 16:58:41,8.94,1.44,0.85,3.49,16:58:41,12.873599999999998
1900-01-01 16:58:42,8.95,1.44,0.85,3.49,16:58:42,12.887999999999998
1900-01-01 16:58:43,8.95,1.44,0.85,3.48,16:58:43,12.887999999999998
1900-01-01 16:58:44,8.94,1.44,0.85,3.48,16:58:44,12.873599999999998
1900-01-01 16:58:45,8.94,1.44,0.84,3.48,16:58:45,12.873599999999998
1900-01-01 16:58:46,8.94,1.44,0.85,3.48,16:58:46,12.873599999999998
1900-01-01 16:58:47,8.94,1.44,0.85,3.48,16:58:47,12.873599999999998
1900-01-01 16:58:48,8.94,1.44,0.85,3.49,16:58:48,12.873599999999998
1900-01-01 16:58:49,8.94,1.44,0.85,3.49,16:58:49,12.873599999999998
1900-01-01 16:58:50,8.95,1.44,0.85,3.49,16:58:50,12.887999999999998
1900-01-01 16:58:51,8.94,1.44,0.85,3.49,16:58:51,12.873599999999998
1900-01-01 16:58:52,8.95,1.44,0.85,3.48,16:58:52,12.887999999999998
1900-01-01 16:58:53,8.96,1.44,0.85,3.48,16:58:53,12.9024
1900-01-01 16:58:54,8.95,1.44,0.85,3.49,16:58:54,12.887999999999998
1900-01-01 16:58:55,8.95,1.44,0.85,3.48,16:58:55,12.887999999999998
1900-01-01 16:58:56,8.94,1.44,0.85,3.48,16:58:56,12.873599999999998
1900-01-01 16:58:57,8.95,1.44,0.85,3.49,16:58:57,12.887999999999998
1900-01-01 16:58:58,8.95,1.44,0.85,3.49,16:58:58,12.887999999999998
1900-01-01 16:58:59,8.95,1.44,0.85,3.48,16:58:59,12.887999999999998
1900-01-01 16:59:00,8.94,1.44,0.85,3.48,16:59:00,12.873599999999998
1900-01-01 16:59:01,8.95,1.44,0.85,3.49,16:59:01,12.887999999999998
1900-01-01 16:59:02,8.94,1.44,0.85,3.49,16:59:02,12.873599999999998
1900-01-01 16:59:03,8.94,1.44,0.85,3.48,16:59:03,12.873599999999998
1900-01-01 16:59:04,8.95,1.44,0.85,3.48,16:59:04,12.887999999999998
1900-01-01 16:59:05,8.94,1.44,0.85,3.48,16:59:05,12.873599999999998
1900-01-01 16:59:06,8.95,1.44,0.85,3.49,16:59:06,12.887999999999998
1900-01-01 16:59:07,8.95,1.44,0.85,3.48,16:59:07,12.887999999999998
1900-01-01 16:59:08,8.95,1.44,0.85,3.49,16:59:08,12.887999999999998
1900-01-01 16:59:09,8.94,1.44,0.85,3.49,16:59:09,12.873599999999998
1900-01-01 16:59:10,8.94,1.44,0.85,3.49,16:59:10,12.873599999999998
1900-01-01 16:59:11,8.95,1.44,0.85,3.49,16:59:11,12.887999999999998
1900-01-01 16:59:12,8.96,1.44,0.85,3.48,16:59:12,12.9024
1900-01-01 16:59:13,8.95,1.44,0.85,3.48,16:59:13,12.887999999999998
1900-01-01 16:59:14,8.95,1.44,0.85,3.49,16:59:14,12.887999999999998
1900-01-01 16:59:15,8.94,1.44,0.85,3.48,16:59:15,12.873599999999998
1900-01-01 16:59:16,8.95,1.44,0.85,3.49,16:59:16,12.887999999999998
1900-01-01 16:59:17,8.95,1.44,0.85,3.48,16:59:17,12.887999999999998
1900-01-01 16:59:18,8.95,1.44,0.85,3.49,16:59:18,12.887999999999998
1900-01-01 16:59:19,8.94,1.44,0.85,3.49,16:59:19,12.873599999999998
1900-01-01 16:59:20,8.95,1.44,0.85,3.48,16:59:20,12.887999999999998
1900-01-01 16:59:21,8.94,1.44,0.85,3.49,16:59:21,12.873599999999998
1900-01-01 16:59:22,8.94,1.44,0.85,3.48,16:59:22,12.873599999999998
1900-01-01 16:59:23,8.94,1.44,0.84,3.49,16:59:23,12.873599999999998
